2,1,15.0,17.0,7.359999999999999,29.439999999999998,3790000.0,1.0,51,36.8,1,2025
0,1,11.0,26.0,3.4,14.6,6080000.0,1.0,55,27.73,2,2028
2,6,4.0,20.0,5.2,10.2,4850000.0,1.0,63,27.7,6,2020
2,2,13.0,16.0,5.0,8.6,3800000.0,1.0,9,27.9,0,2017
0,3,2.0,15.0,5.0,11.9,5928700.0,1.0,57,27.7,1,2026
2,0,15.0,19.0,8.0,11.0,5550000.0,1.0,64,25.0,0,2011
1,3,16.0,16.0,6.0,18.0,4500000.0,1.0,65,25.8,2,2006
0,7,28.0,30.0,9.114,36.456,11440000.0,1.0,66,45.57,7,2027
2,6,8.0,19.0,8.0,17.3,4550000.0,1.0,67,25.3,9,2018
0,1,18.0,26.0,3.4,14.6,4950000.0,1.0,55,27.27,2,2028
2,2,5.0,23.0,5.0,13.0,4600000.0,1.0,68,29.5,0,2017
0,2,6.0,21.0,5.2,15.4,4580000.0,1.0,69,29.3,0,2025
2,9,20.0,21.0,12.3,18.4,5000000.0,1.0,70,30.7,2,2016
2,2,1.0,9.0,4.0,14.0,5200000.0,1.0,71,28.0,0,2017
2,6,10.0,25.0,5.378,21.512,4625080.0,1.0,49,26.89,9,2026
2,0,23.0,26.0,3.0,17.0,5250000.0,1.0,18,28.0,0,2025
2,6,4.0,25.0,10.0,13.9,6600000.0,1.0,72,35.1,6,2019
0,7,18.0,29.0,2.0,13.1,4735250.0,1.0,26,20.15,10,2026
1,6,13.0,26.0,6.0,27.0,7400000.0,1.0,53,42.0,11,2027
1,7,2.0,8.0,10.0,42.6,15975000.0,1.0,73,52.6,12,2023
0,7,27.0,30.0,8.872,35.488,11200000.0,1.0,66,44.36,7,2027
2,1,3.0,5.0,2.6999999999999993,10.0,1700000.0,1.0,31,12.7,1,1973
2,1,3.0,10.0,2.0,5.5,1200000.0,1.0,34,8.1,2,2017
0,0,16.0,24.0,4.3,62.2,18650000.0,1.0,18,96.9,0,2028
